price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade
280000.0,3,2.25,1610,10454,1.0,0,0,3,7
1050000.0,4,2.75,2250,3433,1.5,0,0,3,8
290000.0,1,2.0,1240,4800,2.0,0,0,3,6
235000.0,2,2.25,1660,2748,2.0,0,0,3,7
495000.0,3,1.75,2080,3000,1.0,0,0,4,7
290000.0,3,2.25,1880,7488,2.0,0,0,3,8
230000.0,4,1.5,1050,9516,1.0,0,0,4,7
234000.0,3,1.75,1480,8475,1.0,0,0,4,7
597400.0,4,2.5,2420,4500,2.0,0,0,3,7
370000.0,4,2.5,2190,17600,1.0,0,0,4,7
755000.0,4,2.5,2660,10452,2.0,0,0,3,9
342000.0,3,2.5,2430,5715,2.0,0,0,3,7
497000.0,2,1.0,770,3325,1.0,0,0,3,7
835000.0,3,1.0,3060,30166,1.0,0,0,5,8
730000.0,4,2.75,2920,4500,2.0,0,0,3,9
655000.0,3,1.0,1370,5250,1.0,0,0,3,7
205000.0,3,2.5,1870,3118,2.0,0,0,3,8
632750.0,4,2.0,1800,4800,1.5,0,0,3,7
330000.0,5,3.0,2100,7715,1.0,0,0,3,7
527500.0,5,2.25,2530,8250,2.0,0,0,4,7
716500.0,4,2.5,3290,6465,2.0,0,0,3,9
388500.0,4,2.5,1890,5395,2.0,0,0,3,7
530000.0,3,1.75,1680,7770,1.0,0,0,4,7
419000.0,3,2.5,2170,4517,2.0,0,0,3,8
385000.0,3,1.75,1200,7360,1.0,0,0,4,7
655000.0,4,2.5,2990,5669,2.0,0,0,3,8
1695000.0,4,2.75,3770,10900,2.0,0,2,5,9
279000.0,2,1.0,1020,47044,1.0,0,0,5,7
262000.0,3,1.5,1700,9579,1.0,0,0,4,7
533000.0,4,1.0,1550,4750,1.5,0,0,3,7
640000.0,3,1.75,1680,8100,1.0,0,2,3,8
285000.0,3,2.25,1680,35127,2.0,0,0,3,7
458400.0,4,2.5,1910,10300,1.0,0,0,3,8
620000.0,5,3.25,3160,10587,1.0,0,0,5,7
465000.0,3,1.5,2020,11358,1.0,0,0,4,6
690000.0,4,3.75,3210,7054,2.0,0,0,4,8
462500.0,3,2.25,2350,51400,1.0,0,0,3,7
369950.0,4,2.5,1910,10221,2.0,0,0,3,8
124500.0,2,1.0,840,6480,1.0,0,0,4,5
950000.0,4,2.25,2620,10920,1.0,0,0,3,9
418000.0,4,1.5,1220,10580,1.0,0,0,3,7
160000.0,3,1.0,1060,8000,1.0,0,0,4,6
457000.0,4,2.5,2200,10800,1.0,0,0,3,8
530000.0,2,1.75,2120,7680,1.0,0,0,5,6
385000.0,3,1.0,1250,7300,1.0,0,0,4,7
491000.0,3,1.75,1440,7800,1.0,0,0,4,7
521000.0,4,2.25,1890,8034,1.0,0,0,4,8
255000.0,3,1.0,1140,8528,1.0,0,0,5,7
292050.0,5,3.0,2840,7199,1.0,0,0,3,7
326000.0,6,3.0,1880,7200,1.0,0,0,4,7
300000.0,2,1.0,750,5120,1.0,0,0,4,6
291600.0,3,1.75,1630,7480,1.0,0,0,3,7
435000.0,5,1.5,1720,12551,1.0,0,0,3,7
465000.0,3,2.5,1600,1311,3.0,0,0,3,8
200000.0,3,2.25,1230,7420,1.5,0,0,5,7
238000.0,3,1.5,1610,6132,1.0,0,2,4,7
455000.0,4,2.5,1320,7000,1.0,0,0,4,7
230000.0,6,3.0,2180,7220,2.0,0,0,3,7
808000.0,4,2.25,2190,4104,2.0,0,0,5,8
578500.0,3,1.0,1490,5700,1.5,0,0,3,7
390000.0,3,2.0,1463,868,3.0,0,0,3,7
517500.0,3,2.5,1800,3933,2.0,0,0,3,8
755000.0,4,2.75,2880,4000,1.5,0,0,3,9
579500.0,3,1.75,1250,4120,1.0,0,0,4,7
649950.0,3,2.75,1670,1350,3.0,0,0,3,9
228000.0,4,1.75,2000,6120,1.0,0,0,3,7
665000.0,4,1.75,2280,3680,1.5,0,0,5,7
689000.0,4,2.5,2110,6069,2.0,0,0,3,9
560000.0,4,2.5,2520,11240,1.0,0,0,3,8
529000.0,3,1.0,1590,6420,1.0,0,0,3,7
375000.0,5,2.5,2100,14858,1.0,0,0,5,8
325000.0,4,2.75,2090,9240,1.0,0,0,4,6
583000.0,4,2.5,3390,10519,2.0,0,2,3,10
330000.0,2,1.0,790,9784,1.0,0,0,3,6
262000.0,3,2.5,1970,8727,2.0,0,0,3,7
555000.0,4,2.5,2870,6776,2.0,0,0,3,8
585000.0,2,1.0,1110,6000,1.0,0,0,3,7
425590.0,3,2.75,1940,3088,2.0,0,3,3,8
235000.0,2,1.0,720,4840,1.0,0,0,4,6
362362.0,2,1.0,710,4000,1.0,0,0,3,6
252000.0,3,2.0,1370,7500,1.0,0,0,3,7
439000.0,4,2.5,2690,9551,2.0,0,0,3,9
465000.0,4,2.25,3360,10810,2.0,0,0,4,9
249900.0,4,2.0,1500,7854,1.5,0,0,3,7
665000.0,2,2.5,2600,5000,1.0,0,0,5,8
370000.0,3,1.75,1160,8774,1.0,0,0,3,7
620000.0,2,1.0,1430,3000,1.5,0,0,3,7
375000.0,3,1.0,1870,7671,1.0,0,0,4,8
552625.0,4,2.0,2560,9390,1.0,0,0,5,8
315500.0,3,1.0,1160,10500,1.0,0,0,4,7
620000.0,2,1.75,1680,8187,1.0,0,0,4,8
510000.0,4,2.5,2010,9075,1.0,0,0,4,8
652500.0,4,2.5,2540,38677,2.0,0,0,3,9
574000.0,4,2.5,3240,22795,2.0,0,0,3,8
430000.0,3,2.5,2670,12806,2.0,0,0,3,9
390000.0,3,2.0,1080,7236,1.0,0,0,5,7
466500.0,3,1.0,1430,3840,1.0,0,0,3,7
315000.0,2,2.25,1290,2436,2.0,0,0,3,7
220000.0,4,1.5,1240,9600,1.0,0,0,3,7
325000.0,3,1.75,1840,17286,1.0,0,0,4,7
365000.0,3,1.0,1120,8443,1.0,0,0,3,7
356000.0,3,3.5,2100,12384,2.0,0,0,3,9
380000.0,4,1.75,2030,12518,1.0,0,0,3,8
579000.0,4,2.25,2030,8764,2.0,0,0,4,8
682000.0,2,1.0,890,5000,1.0,0,0,3,7
499000.0,3,1.75,1750,12325,1.0,0,0,4,7
333760.0,3,1.0,1300,5880,1.0,0,0,3,7
745000.0,4,2.5,2650,18903,2.0,0,0,3,11
380000.0,3,1.75,1750,10870,1.0,0,0,5,7
435000.0,3,3.0,1440,1350,3.5,0,2,3,8
520000.0,3,2.75,1700,3264,1.0,0,0,3,7
965000.0,4,2.5,3920,41206,2.0,0,0,4,10
270000.0,3,2.25,1470,16728,1.0,0,0,4,7
1100000.0,5,2.75,2520,4643,1.5,0,0,4,8
577500.0,3,1.75,2140,13286,1.0,0,0,4,8
650000.0,3,1.75,1550,5000,1.0,0,0,3,7
1227500.0,4,2.5,3180,10319,2.0,0,0,4,11
1900000.0,5,4.25,6510,16471,2.0,0,3,4,11
475000.0,2,2.0,1440,3720,1.5,0,0,3,7
200000.0,3,1.0,1150,10132,1.0,0,0,4,7
397000.0,4,2.5,2320,11717,2.0,0,0,3,8
383610.0,3,2.0,1230,8450,1.0,0,0,3,7
275000.0,4,2.5,2060,5742,2.0,0,0,3,7
840000.0,3,2.0,2783,11177,2.0,0,0,3,8
365000.0,4,2.5,2140,7350,2.0,0,0,3,8
362000.0,3,2.75,1420,955,2.0,0,0,3,8
350000.0,3,1.75,2090,6258,1.0,0,0,3,7
200000.0,2,1.75,1320,13052,1.5,0,0,3,7
299000.0,4,2.5,2300,8100,1.0,0,0,4,8
555000.0,4,1.5,3050,82764,1.0,0,0,3,8
1326000.0,3,2.25,2960,8330,1.0,0,3,4,10
896000.0,5,2.75,2520,16100,1.0,0,3,4,8
550000.0,2,1.75,1740,7290,1.0,0,0,3,8
324500.0,2,1.0,1300,6617,1.0,0,0,3,7
312500.0,3,1.0,1170,7350,1.0,0,0,4,7
485000.0,4,3.25,1946,17786,2.0,0,1,4,7
511000.0,2,1.0,1250,5413,1.0,0,0,4,7
139500.0,2,1.5,1230,1561,2.0,0,0,3,7
464000.0,4,2.5,2180,7203,2.0,0,0,4,8
255000.0,3,1.75,1740,8800,1.0,0,0,3,7
679975.0,4,2.5,3830,4644,2.0,0,0,3,8
624800.0,3,2.0,2250,14274,1.0,0,0,4,8
920000.0,3,2.75,2590,223027,2.0,0,0,3,9
1365000.0,3,2.5,2090,6000,1.5,0,0,4,9
510000.0,3,1.5,2400,10275,1.0,0,0,4,8
289659.0,4,2.25,2260,7200,2.0,0,0,4,7
585000.0,4,2.5,2910,6250,2.0,0,0,3,8
555000.0,5,3.0,3640,6930,2.0,0,0,3,8
940000.0,4,2.75,3770,24897,2.0,0,2,4,8
460000.0,3,2.0,1600,7350,1.0,0,0,4,7
319000.0,3,2.5,2110,7434,2.0,0,0,4,7
280000.0,3,2.5,1720,1916,2.0,0,0,3,7
250000.0,3,1.0,1100,7470,1.0,0,0,4,5
749950.0,4,2.5,2620,8312,2.0,0,0,3,9
458000.0,5,2.5,3090,23265,1.0,0,0,3,8
465000.0,3,2.5,1890,4808,2.0,0,0,3,8
580000.0,3,1.75,1850,2797,1.0,0,0,3,8
700000.0,4,2.5,3100,36562,2.0,0,0,3,10
350000.0,4,2.5,2506,7206,2.0,0,0,3,8
456000.0,4,1.0,1700,7689,1.0,0,0,3,7
290000.0,3,2.0,1550,18958,1.5,0,0,3,7
475000.0,4,2.75,2200,16288,1.0,0,0,3,7
285000.0,3,2.5,1890,3629,2.0,0,0,3,7
309000.0,3,1.0,1140,6400,1.0,0,0,3,7
860000.0,4,2.0,3740,32417,2.0,0,0,3,9
219000.0,3,2.25,1940,6500,1.0,0,0,3,8
546500.0,3,2.5,2130,7199,2.0,0,0,3,8
338000.0,2,1.0,1470,5566,1.0,0,0,4,7
505000.0,2,1.0,1070,8130,1.0,0,0,3,7
340000.0,4,1.75,1680,15084,1.0,0,0,4,7
678000.0,3,2.25,2730,10675,2.0,0,0,3,9
800000.0,3,1.75,1890,10292,1.0,0,0,4,8
112000.0,1,1.0,1080,3230,1.0,0,0,3,6
252000.0,3,1.75,1440,16819,1.5,0,0,4,6
335000.0,4,2.75,2540,7210,1.0,0,0,4,7
610000.0,3,2.0,2300,13418,1.0,0,0,3,8
245000.0,3,2.0,1690,6790,1.0,0,0,3,7
493500.0,3,1.75,1800,16026,1.0,0,0,3,8
596500.0,4,2.25,1770,8505,2.0,0,0,3,8
245000.0,3,2.0,1190,4072,1.5,0,0,5,6
333500.0,3,1.75,1320,7200,1.0,0,0,4,7
373000.0,3,1.0,1290,8974,1.0,0,0,5,7
759900.0,4,2.5,3000,5639,2.0,0,0,3,8
317000.0,3,2.25,1358,1204,3.0,0,0,3,7
670000.0,3,1.5,1220,4080,1.5,0,0,5,7
985000.0,2,2.5,2720,26761,2.0,1,4,3,7
310000.0,3,1.5,1060,6954,1.0,0,0,4,6
750000.0,4,2.5,3020,13122,2.0,0,0,3,9
408000.0,3,2.0,1640,3440,2.0,0,0,3,7
900000.0,5,3.75,3870,8225,2.0,0,0,3,10
460000.0,4,2.25,2860,15054,1.0,0,0,3,8
339000.0,4,2.5,1740,6000,1.0,0,0,4,7
660000.0,3,2.0,1140,6000,1.0,0,0,3,7
449950.0,4,3.0,3290,10783,2.0,0,0,3,9
235000.0,3,1.0,1210,6000,1.0,0,0,3,7
769000.0,5,2.25,3320,13138,1.0,0,2,4,9
428000.0,2,2.0,1350,3900,1.0,0,0,3,8
445000.0,3,2.25,1990,7340,2.0,0,0,3,8
462000.0,4,2.5,2060,6958,1.0,0,0,3,7
775000.0,3,1.0,1460,6198,1.5,0,0,4,7
605000.0,4,1.75,2250,10108,1.0,0,0,4,8
193500.0,2,1.0,950,15996,1.0,0,0,4,7
389950.0,4,2.5,3140,8060,2.0,0,0,3,9
790000.0,4,3.5,3560,6098,2.0,0,0,3,10
442000.0,2,1.0,1410,5000,1.0,0,2,4,7
890000.0,4,2.25,2770,13500,2.0,0,0,3,8
235000.0,3,1.0,1864,6978,1.0,0,0,4,7
495000.0,4,1.75,1930,6720,1.0,0,2,3,8
600000.0,4,2.5,3870,50965,2.0,0,0,3,10
1400000.0,3,2.0,2020,5500,1.5,0,3,3,10
251000.0,3,2.0,1300,8400,1.0,0,0,4,7
471000.0,4,2.25,3410,57063,2.0,0,0,4,8
597000.0,4,2.5,2370,41338,2.0,0,0,3,8
804000.0,5,3.5,2770,9305,2.0,0,0,3,9
357000.0,3,1.75,1250,17493,1.0,0,0,3,7
419990.0,3,2.5,1690,1689,2.0,0,0,3,8
725000.0,4,2.5,3040,35201,2.0,0,0,4,10
275000.0,3,2.5,2710,5733,2.0,0,0,3,7
445000.0,3,2.25,1190,13630,1.0,0,0,3,7
510000.0,3,2.5,2300,27566,2.0,0,0,3,9
330000.0,4,1.0,1360,13372,1.0,0,0,3,7
270000.0,3,1.0,1500,5605,1.0,0,0,5,6
495000.0,4,2.0,1610,4770,1.0,0,0,4,7
225000.0,4,1.75,1420,10300,2.0,0,0,3,7
716528.0,3,1.5,1750,5400,1.0,0,0,4,7
260000.0,3,2.5,1510,6095,2.0,0,0,4,7
471000.0,4,2.5,2330,9928,2.0,0,0,3,8
690000.0,5,3.5,2690,4800,2.0,0,2,3,8
548000.0,5,1.5,1700,7200,1.5,0,0,3,7
505000.0,3,1.0,1020,5410,1.0,0,0,4,7
325000.0,3,1.0,1160,11799,1.0,0,0,3,7
682000.0,4,2.25,2450,34092,2.0,0,0,4,8
605000.0,3,2.25,2010,10760,2.0,0,0,3,8
276200.0,2,1.75,1370,4495,1.0,0,0,4,8
530000.0,3,1.0,1370,4040,1.5,0,0,3,7
245000.0,3,3.0,1990,9600,1.0,0,0,3,7
654950.0,4,2.5,2790,45902,2.0,0,0,3,9
221900.0,2,1.0,780,6727,1.0,0,0,3,6
466000.0,4,2.0,2240,4508,1.0,0,2,4,8
383150.0,3,2.0,2210,6387,1.0,0,0,3,8
657100.0,4,1.0,1390,4240,1.0,0,0,3,7
539000.0,3,2.0,1800,43995,2.0,0,0,3,8
400000.0,6,3.0,3320,15600,1.0,0,0,4,8
215000.0,4,2.5,1960,11600,1.0,0,0,5,6
489000.0,2,1.0,850,2850,1.0,0,0,4,7
649000.0,4,2.5,2980,12764,2.0,0,0,3,10
700000.0,4,1.75,1980,10800,1.0,0,0,4,8
268500.0,2,1.0,790,8424,1.0,0,0,4,6
515000.0,3,2.5,1800,5001,2.0,0,0,3,7
685000.0,4,2.0,2260,10800,1.0,0,0,3,9
305000.0,2,1.5,800,2142,2.0,0,0,3,7
950000.0,4,2.0,2490,4600,1.5,0,2,3,8
292500.0,4,2.5,1610,4568,2.0,0,0,3,7
270000.0,4,1.75,1850,7730,1.0,0,0,5,7
450000.0,4,1.75,1850,7730,1.0,0,0,5,7
535000.0,4,1.0,1920,6480,1.5,0,0,3,7
550000.0,3,2.5,1740,3082,2.0,0,0,3,8
457500.0,3,2.25,1430,2003,2.0,0,0,3,8
136500.0,3,1.5,1420,8580,1.0,0,0,3,6
224097.0,3,1.5,1420,8580,1.0,0,0,3,6
254000.0,3,2.5,1560,10608,2.0,0,0,3,7
335000.0,4,2.25,2030,13500,1.0,0,0,3,7
594950.0,5,2.5,3280,6553,2.0,0,0,3,9
350000.0,3,1.75,1360,18123,1.0,0,0,3,8
169950.0,3,1.0,1180,9832,1.0,0,0,3,7
432500.0,3,2.5,1940,10800,1.0,0,0,3,8
440000.0,2,1.75,1300,4000,2.0,0,0,3,7
233703.0,3,2.25,1650,3788,2.0,0,0,3,7
310000.0,3,1.5,1140,3292,2.0,0,0,3,7
735000.0,3,2.5,2540,6762,2.0,0,0,3,10
730000.0,4,2.75,3440,8150,2.0,0,0,3,10
257000.0,3,1.75,1800,9000,1.0,0,0,3,7
485000.0,2,2.25,1260,1240,3.0,0,0,3,8
899000.0,4,2.25,2370,6000,1.0,0,2,3,8
279000.0,3,1.0,1520,8055,1.5,0,0,3,7
225000.0,4,2.0,1750,7245,1.0,0,0,4,7
1355000.0,3,1.5,2680,4775,2.0,0,2,5,8
355000.0,3,2.5,1590,4242,2.0,0,0,3,7
382500.0,4,1.75,1560,8700,1.0,0,0,4,7
324360.0,3,2.5,2000,9669,2.0,0,0,4,8
315000.0,3,1.75,2380,10450,1.5,0,0,3,8
426000.0,2,1.0,2230,11472,2.0,0,0,3,7
395000.0,5,2.5,2820,6305,2.0,0,0,3,8
212644.0,3,1.0,1570,9650,1.5,0,0,5,5
510000.0,3,3.0,1845,5100,2.0,0,2,5,8
85000.0,2,1.0,830,9000,1.0,0,0,3,6
235000.0,2,1.0,830,9000,1.0,0,0,3,6
295000.0,4,2.5,2030,5754,2.0,0,0,3,8
720001.0,3,2.5,1430,2200,1.5,0,0,4,7
313950.0,3,1.0,1510,6083,1.0,0,0,4,6
415000.0,3,1.0,1510,6083,1.0,0,0,4,6
305000.0,3,1.75,1610,12247,1.0,0,0,3,8
625000.0,3,1.5,1600,4128,1.5,0,0,3,8
490000.0,3,1.0,1420,11040,1.0,0,0,4,7
269950.0,3,2.0,1660,8641,2.0,0,0,4,8
2700000.0,5,4.0,4230,27295,2.0,1,4,3,8
829000.0,4,3.0,3310,4500,2.5,0,0,5,9
635000.0,4,2.5,2470,77550,1.0,0,0,4,7
217500.0,3,1.0,1040,9750,1.0,0,0,3,7
270000.0,4,1.75,1850,7350,1.0,0,0,3,7
1245000.0,3,3.0,4610,8400,2.0,0,2,3,8
480000.0,4,2.5,2480,5100,2.0,0,0,3,8
575000.0,3,1.75,2130,6500,1.0,0,2,3,8
426950.0,4,2.75,2350,5589,2.0,0,0,3,7
125000.0,3,1.0,920,7314,1.0,0,0,3,6
208000.0,3,1.0,920,7314,1.0,0,0,3,6
325000.0,4,2.0,1780,10622,1.0,0,0,4,7
597157.0,7,4.0,2690,10880,1.0,0,0,4,8
728725.0,4,2.5,3010,3120,2.5,0,2,3,8
708000.0,5,2.0,3180,10800,1.0,0,0,3,8
1300000.0,4,3.0,4120,14021,2.0,0,0,3,11
405000.0,3,1.0,1280,11625,1.0,0,0,4,7
550000.0,4,2.75,1690,6090,1.5,0,0,3,7
451000.0,4,2.5,2320,5375,2.0,0,0,3,7
540500.0,5,3.75,3090,7415,2.0,0,0,3,8
1025000.0,5,3.5,5050,16500,2.0,0,2,3,11
218000.0,4,1.0,1640,10455,1.0,0,0,3,7
562000.0,4,2.25,2170,7007,1.0,0,0,3,8
401500.0,4,2.5,3140,94525,2.0,0,0,4,8
196700.0,2,1.0,1090,9994,1.0,0,0,3,7
583000.0,3,1.75,1930,10183,1.0,0,0,4,8
309900.0,5,2.5,2100,17825,1.0,0,0,4,7
485000.0,4,3.0,3110,18843,2.0,0,0,3,9
465000.0,3,1.0,930,3348,1.0,0,0,4,6
595000.0,4,2.25,2050,8372,2.0,0,0,4,8
254000.0,3,1.0,1160,7560,1.0,0,0,4,6
488500.0,3,2.75,1820,9490,2.0,0,0,3,7
260000.0,4,2.5,2110,8990,2.0,0,0,3,8
166000.0,2,1.0,870,8487,1.0,0,0,4,6
440000.0,2,1.5,1080,6760,1.0,0,2,3,6
375000.0,3,2.0,1260,7560,2.0,0,0,5,6
529500.0,2,1.0,900,4800,1.0,0,0,4,6
338000.0,2,1.0,750,6439,1.0,0,0,4,6
335620.0,3,2.25,1800,15903,1.0,0,0,3,8
464000.0,4,2.25,2220,15232,1.0,0,0,3,9
354000.0,2,1.0,1390,7740,1.0,0,0,4,6
601000.0,4,3.5,2160,3600,2.0,0,0,3,8
285000.0,3,2.25,1840,9040,1.0,0,0,3,8
462500.0,2,2.0,1690,4200,2.0,0,0,3,7
350000.0,4,2.5,2650,10459,2.0,0,0,4,8
329000.0,4,1.0,1120,3844,1.0,0,0,3,7
312500.0,4,2.5,2500,11983,1.0,0,0,3,7
370000.0,4,2.5,2220,5338,2.0,0,0,3,7
399900.0,3,1.75,1260,12750,1.0,0,0,3,7
398000.0,3,1.0,1480,6550,1.5,0,0,4,6
550500.0,2,1.5,930,7400,1.0,0,2,4,7
709000.0,3,2.75,2780,7200,1.5,0,0,4,8
402000.0,5,2.75,2770,7620,1.0,0,0,3,7
450000.0,3,1.5,1530,23660,1.0,0,0,3,7
524000.0,3,2.25,2140,6720,1.0,0,0,3,8
800000.0,4,2.75,4600,322188,1.0,0,4,3,10
185000.0,4,1.0,1760,8906,1.0,0,0,3,7
365000.0,4,1.0,1760,8906,1.0,0,0,3,7
925000.0,4,2.5,3110,11422,2.0,0,0,3,9
714000.0,3,1.75,2260,11781,1.0,0,0,4,8
495000.0,3,2.0,1460,9759,1.0,0,0,5,7
535000.0,3,2.25,2050,6648,1.0,0,0,3,7
880000.0,4,2.5,2340,10800,1.0,0,0,3,8
150000.0,3,1.5,1230,8056,1.0,0,0,4,6
554500.0,3,2.25,1880,6565,1.0,0,0,4,8
520000.0,3,1.75,1280,3880,1.5,0,0,5,7
839990.0,4,2.75,3660,5637,2.0,0,0,3,9
500000.0,3,2.5,1650,5683,2.0,0,0,3,7
305000.0,2,1.0,1960,186872,1.5,0,0,4,6
247800.0,3,2.5,1580,2170,2.0,0,0,3,7
344200.0,4,2.5,2490,5812,2.0,0,0,3,8
459950.0,4,2.5,2000,6107,2.0,0,0,3,8
229900.0,4,1.75,1550,9899,1.0,0,0,4,7
750000.0,4,2.25,2820,9602,1.0,0,1,3,8
509000.0,4,2.5,2600,9355,1.0,0,0,3,9
680000.0,4,1.0,2200,12137,1.0,0,4,4,8
661500.0,5,2.5,2500,7200,1.0,0,0,4,7
370000.0,2,1.0,1270,1399,3.0,0,0,3,7
785000.0,4,2.75,2900,17400,1.0,0,0,4,8
355000.0,2,1.0,840,6720,1.0,0,0,3,7
446000.0,4,2.0,1940,6350,1.0,0,0,4,7
830000.0,5,3.5,3490,21780,2.0,0,0,3,8
324000.0,3,2.5,1940,8347,2.0,0,0,3,8
500000.0,4,2.25,2490,23478,2.0,0,0,3,8
745000.0,3,1.0,1390,9112,1.0,0,0,4,7
1197000.0,4,2.5,3940,4407,2.0,0,0,4,8
385000.0,2,2.5,1760,3710,1.0,0,0,3,8
565000.0,3,2.25,2560,8040,1.0,0,0,3,8
465000.0,4,2.5,2300,7314,1.0,0,0,4,8
401000.0,3,3.25,1770,1977,3.0,0,0,3,8
385000.0,3,1.75,2310,11200,1.0,0,0,4,8
395000.0,3,2.5,2310,4930,2.0,0,0,4,8
245000.0,5,1.5,2000,8100,1.5,0,0,3,6
500000.0,3,2.0,1540,3600,1.0,0,0,3,7
334000.0,5,1.75,2590,6720,1.0,0,0,4,7
550000.0,3,1.0,980,10960,1.0,0,0,4,7
216000.0,3,1.0,1730,7950,1.0,0,0,4,7
340500.0,3,2.5,3070,5871,3.0,0,0,4,8
375000.0,4,2.25,2100,12738,2.0,0,0,4,8
600000.0,3,2.75,2080,16740,1.0,0,3,3,8
375000.0,4,1.75,1890,8000,1.0,0,0,4,7
536500.0,4,1.75,2000,4000,1.5,0,0,5,7
599900.0,3,3.0,3030,35123,2.0,0,0,4,8
750000.0,2,1.5,1110,3600,1.0,0,0,5,7
355000.0,3,1.0,1650,10075,1.0,0,0,3,7
590000.0,3,2.0,1410,6413,1.0,0,0,4,7
680000.0,2,1.0,2140,6000,1.0,0,0,4,7
429000.0,3,2.5,1860,11122,2.0,0,0,3,8
581000.0,2,1.0,1170,4080,1.0,0,0,4,7
463800.0,3,1.5,980,7770,1.0,0,0,4,7
2983000.0,5,5.5,7400,18898,2.0,0,3,3,13
443000.0,5,1.75,1650,3000,1.5,0,0,3,8
276200.0,3,2.5,1480,7210,1.0,0,0,3,7
630000.0,5,3.5,4060,8309,2.0,0,0,3,9
570000.0,3,1.75,1370,3300,2.0,0,0,5,7
979700.0,4,2.25,2480,6000,2.0,0,2,3,10
730000.0,4,2.5,2030,4080,1.5,0,0,4,8
268450.0,5,2.25,2200,9600,1.0,0,0,4,7
490000.0,3,1.75,1770,7508,1.0,0,0,3,7
808000.0,3,2.5,2550,6240,1.0,0,3,5,8
350000.0,3,1.0,1250,9786,1.0,0,0,4,7
695000.0,4,1.75,2390,5880,1.0,0,2,3,8
1228000.0,4,2.5,5730,44947,2.0,0,4,3,11
309950.0,1,1.0,1120,11800,1.5,0,0,3,7
134000.0,3,1.0,1270,8508,1.0,0,0,4,6
645500.0,4,2.5,2390,9638,2.0,0,0,3,10
750000.0,3,2.0,1760,5488,1.5,0,0,3,7
1399000.0,3,2.5,2560,3600,2.0,0,0,3,9
344900.0,4,1.75,1820,7700,1.0,0,0,4,7
601450.0,2,3.25,1840,1500,3.0,0,0,3,8
575000.0,4,2.0,1810,4400,2.0,0,0,3,8
405000.0,3,1.75,2470,9620,1.0,0,1,4,7
518000.0,4,2.75,2520,14021,2.0,0,0,3,9
265000.0,2,1.0,1600,7936,1.0,0,0,3,7
180000.0,3,1.0,1280,4875,1.0,0,0,5,6
285000.0,3,2.5,1590,9736,2.0,0,0,3,7
433000.0,3,2.75,2000,7200,1.0,0,0,3,7
399000.0,3,1.75,1780,11440,1.0,0,0,3,8
565000.0,3,2.5,1700,7210,2.0,0,0,5,7
406500.0,3,1.5,1970,10080,1.0,0,0,3,7
420000.0,4,1.75,1940,11500,1.0,0,0,4,7
965000.0,4,3.5,3290,5559,1.5,0,0,3,8
1375000.0,4,3.5,3500,9523,2.0,0,0,3,10
353950.0,5,2.25,3260,7969,2.0,0,0,4,8
847700.0,5,3.25,4230,10260,2.0,0,0,3,10
185000.0,5,1.0,1590,6700,1.5,0,0,3,6
269000.0,2,1.5,1010,6000,1.0,0,0,4,7
422800.0,3,1.75,1820,8400,1.0,0,0,3,7
379950.0,2,1.0,870,7500,1.0,0,0,3,7
525000.0,3,2.0,1620,7800,1.0,0,0,3,7
810000.0,4,3.5,3980,209523,2.0,0,2,3,9
209950.0,4,1.0,1630,8400,1.0,0,0,3,6
439950.0,3,2.0,1230,1613,2.0,0,0,3,8
554820.0,4,2.0,3510,12905,1.0,0,2,3,8
359000.0,4,2.5,2160,4500,2.0,0,0,3,7
242500.0,3,1.0,1020,5870,1.0,0,0,3,6
330000.0,3,1.75,1590,9417,1.0,0,0,4,7
740000.0,3,2.25,3440,44374,2.0,0,3,4,10
630000.0,5,1.0,3020,4800,2.0,0,0,3,7
750000.0,3,1.75,2280,7800,1.0,0,3,4,8
695000.0,4,2.5,2790,6540,2.0,0,0,3,9
109000.0,2,0.5,580,6900,1.0,0,0,3,5
389000.0,3,1.5,2030,10075,1.0,0,0,5,7
447000.0,2,1.0,850,2700,1.0,0,0,5,6
1200000.0,3,2.0,2480,13310,1.0,0,0,2,7
315000.0,3,1.75,1010,12000,1.0,0,0,4,7
640000.0,3,2.5,2420,8244,2.0,0,0,3,10
570000.0,3,2.25,2180,9246,2.0,0,0,3,9
495000.0,3,2.75,1830,208216,2.0,0,0,3,8
449500.0,5,2.75,2040,7488,1.0,0,0,4,7
1084500.0,4,2.75,2640,5000,2.0,0,0,3,9
294950.0,2,1.0,1060,7868,1.0,0,0,3,7
170500.0,3,1.0,1640,13939,1.0,0,0,3,7
312000.0,4,1.0,1190,7620,1.5,0,0,3,6
350000.0,3,2.5,2180,15484,1.0,0,0,3,8
690000.0,4,2.5,2120,8448,2.0,0,0,4,9
375000.0,4,2.5,2210,9427,2.0,0,0,3,7
575000.0,4,2.5,2510,47044,2.0,0,0,3,9
646000.0,4,2.25,2500,8500,1.0,0,0,4,8
239950.0,3,2.5,1560,4800,2.0,0,0,4,7
400000.0,5,2.5,2510,7525,1.5,0,0,4,7
455000.0,4,1.75,3060,94089,1.0,0,0,3,8
240000.0,3,2.0,1310,8069,1.0,0,0,3,7
3400000.0,4,4.0,4260,11765,2.0,0,0,3,11
695000.0,3,2.0,2500,4080,1.5,0,0,5,7
304950.0,2,1.0,670,6720,1.0,0,0,5,6
